message_id,source,source_url,date,topic,issue_area,message_type,wording,support_pct,oppose_pct,net_score,preference_effect,effect_scale,sample_size,methodology,population,moe,tags,notes
DFP_0253,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"the care-for-all frame. We also find 82 percent of Democrats, 54 percent of Independents, and over 30 percent of Republicans agree with both supportive messages.",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0254,Data for Progress,https://www.dataforprogress.org/blog/2022/7/11/majority-of-american-voters-oppose-corporations-donating-to-jan-6-election-overturners,2022-07-12,democracy,,tested_message,"voted to overturn the presidential election results. Seventy-six percent of Democrats, 48 percent of Independents, and 27 percent of Republicans say they would be less likely to purchase goods or services from such a corporation.",,,,,,,online_panel,voters,,dfp;democracy,From: Majority of American Voters Oppose Corporations Donating to Jan. 6 Election Overturners
DFP_0255,Data for Progress,https://www.dataforprogress.org/blog/2022/6/27/washington-voters-want-to-pass-i-1922-and-decriminalize-drug-possession,2022-06-27,healthcare,,tested_message,"percent of Republicans would be more likely to vote for a candidate who supports decriminalizing drug possession, while 54 percent say they would be less likely to vote for such a candidate.",,,,,,,online_panel,voters,,dfp;healthcare,From: Washington Voters Want to Decriminalize Drug Possession and Fund Substance Abuse Resources
DFP_0256,Data for Progress,https://www.dataforprogress.org/blog/2022/6/21/voters-are-concerned-about-upcoming-scotus-ruling-on-west-virginia-v-epa,2022-06-21,climate,,tested_message,"Lastly, after learning more about the main supporting and opposing arguments for the case, 62 percent of voters agree the EPA should be able to regulate air pollution that contributes to climate change.",,,,,,,online_panel,voters,,dfp;climate,From: Voters Are Concerned About Upcoming SCOTUS Ruling on West Virginia v. EPA
DFP_0257,Data for Progress,https://www.dataforprogress.org/blog/2022/5/26/independent-voters-support-democratic-plans-to-expand-social-security-benefits,2022-05-26,democracy,,tested_message,enefits.The polling finds that telling Independent voters about Scott's plan and Democrats’ opposition to it makes them 39 points more likely to vote for a Democrat. But telling them about the Scott plan and Democrats’ proposal to increase Social Security benefits makes them 58 points more likely to vote for,,,,,,,online_panel,voters,,dfp;democracy,From: Independent Voters Support Democratic Plans to Expand Social Security Benefits
DFP_0258,Data for Progress,https://www.dataforprogress.org/blog/2022/5/26/independent-voters-support-democratic-plans-to-expand-social-security-benefits,2022-05-26,democracy,,tested_message,Democrat. But telling them about the Scott plan and Democrats’ proposal to increase Social Security benefits makes them 58 points more likely to vote for a Democrat. That’s a 19-point difference — a significant margin in a year where frontline Democrats are facing tough re-election odds.,,,,,,,online_panel,voters,,dfp;democracy,From: Independent Voters Support Democratic Plans to Expand Social Security Benefits
DFP_0259,Data for Progress,https://www.dataforprogress.org/blog/2022/5/5/voters-uphold-roe,2022-05-05,democracy,,tested_message,"ally when it involves protecting the sanctity of human life.By a +49-point margin, we find a strong majority of voters (71 percent to 22 percent) concur with the first message that “women and their doctors should have control over their medical decisions” over the message that “the government should be able to make decisio",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Strongly Believe the Supreme Court Should Uphold Roe v. Wade
DFP_0260,Data for Progress,https://www.dataforprogress.org/blog/2022/4/28/ny-min-wage,2022-04-28,democracy,,tested_message,"ro-raise argument by respective net margins of +67 and +18 points. Republicans are more split, with 43 percent agreeing with the pro-raise argument and 51 percent agreeing with the opposition one.",,,,,,,online_panel,voters,,dfp;democracy,From: New York Voters Want a Higher Minimum Wage
DFP_0261,Data for Progress,https://www.dataforprogress.org/blog/2022/4/28/ny-min-wage,2022-04-28,democracy,,tested_message,"nd +18 points. Republicans are more split, with 43 percent agreeing with the pro-raise argument and 51 percent agreeing with the opposition one.",,,,,,,online_panel,voters,,dfp;democracy,From: New York Voters Want a Higher Minimum Wage
DFP_0262,Data for Progress,https://www.dataforprogress.org/blog/2022/4/7/student-debt-relief-will-lead-to-higher-voter-turnout-in-battleground-states,2022-04-07,democracy,,tested_message,"If Biden were to eliminate some or all of federal student loan debt, 59 percent of these young voters say they would be more likely to vote for a Democratic congressional candidate in November.",,,,,,,online_panel,voters,,dfp;democracy,From: Student Debt Relief Will Lead to Higher Voter Turnout in Battleground States
DFP_0263,Data for Progress,https://www.dataforprogress.org/blog/2022/4/7/student-debt-relief-will-lead-to-higher-voter-turnout-in-battleground-states,2022-04-07,democracy,,tested_message,"ef for millions of borrowers. A new poll from Rise and Data for Progress shared exclusively with Business Insider finds 45 percent of voters in the battleground states of Arizona, Georgia, Pennsylvania, and Wisconsin would be either “somewhat more likely” or “much more likely” to vote in November if President Biden can",,,,,,,online_panel,voters,,dfp;democracy,From: Student Debt Relief Will Lead to Higher Voter Turnout in Battleground States
DFP_0266,Data for Progress,https://www.dataforprogress.org/blog/2021/12/16/nevada-voters-support-immigrant-provisions-in-build-back-better,2021-12-16,immigration,,tested_message,"of voters indicate that they would be more likely to vote for a candidate who supports parole by a +9 point margin in our initial ask. While this dips slightly in a re-ask to a +1 point margin, support among Democratic voters and Latino/a voters holds strong. Sixt",,,,,,,online_panel,voters,,dfp;immigration,From: Nevada Voters Support Immigration Provisions in Build Back Better
DFP_0267,Data for Progress,https://www.dataforprogress.org/blog/2021/12/15/majority-of-voters-support-the-build-back-better-act-and-reject-republican-talking-points,2021-12-15,democracy,,tested_message,"d with opposition arguments.The Build Back Better Act is Becoming a Topic of Higher SalienceIn our most recent polling, 31 percent of likely voters have heard “a lot” about the Build Back Better Act, while only 27 percent have heard “nothing at all” about the legislation. This is a dramatic increase from when we first asked this of voters in late September, where w",,,,,,,online_panel,voters,,dfp;democracy,From: Majority of Voters Support the Build Back Better Act and Want It Passed Now
DFP_0268,Data for Progress,https://www.dataforprogress.org/blog/2021/12/9/political-elites-are-more-supportive-of-progressive-policies-than-the-average-voter,2021-12-09,climate,,tested_message,"climate issues, but less likely to favor progressive healthcare policies. Interestingly, more than 55 percent of Republican likely voters favor a wealth tax, compared to just over 25 percent of Republican political elites. We also asked respondents a set of five normative questions that allow",,,,,,,online_panel,voters,,dfp;climate,From: Political Elites Are More Supportive of Progressive Policies Than the Average Voter
DFP_0269,Data for Progress,https://www.dataforprogress.org/blog/2021/12/2/voters-are-swayed-by-messaging-on-democrats-pandemic-recovery-efforts,2021-12-07,democracy,,tested_message,"ree messages, voters were largely split on approving of Democratic job performance on the pandemic (46 percent approved, 47 percent disapproved). After messaging, we find voters shift in approving of Democrats by a +5-point margin. This includes a +5-point increase in",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Are Swayed by Messaging on Democrats&#39; Pandemic Recovery Efforts
DFP_0270,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,economy,,tested_message,"ter Act.Sixty-five percent of all voters — 75 percent of Democrats, 68 percent of Independents, and 53 percent of Republicans — would be more likely to support the legislation if it capped insulin prices to $35 dollars a month.",,,,,,,online_panel,voters,,dfp;economy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0271,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,healthcare,,tested_message,"cription drugs, 65 percent of all voters — 77 percent of Democrats, 67 percent of Independents, and 51 percent of Republicans — would be more likely to support the bill.",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Want to Pass the Build Back Better Act Now
DFP_0272,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"ed virtually equal support overall and among Democrats and Independents. Among all voters, at least 52 percent agreed with the support argument, while at most 38 percent opposed. Among Democrats, 81 percent agreed with the support argument, while only nine percent p",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0273,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"Independents. Among all voters, at least 52 percent agreed with the support argument, while at most 38 percent opposed. Among Democrats, 81 percent agreed with the support argument, while only nine percent percent opposed. Among Independents, at least 49 percent agre",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0274,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"ast 52 percent agreed with the support argument, while at most 38 percent opposed. Among Democrats, 81 percent agreed with the support argument, while only nine percent percent opposed. Among Independents, at least 49 percent agreed with the support argument, while",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0275,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"ed with the support argument, while only nine percent percent opposed. Among Independents, at least 49 percent agreed with the support argument, while at most 38 percent opposed. Among Republicans, 27 percent agreed with the support argument regarding “lowering cost",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0276,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"nt opposed. Among Independents, at least 49 percent agreed with the support argument, while at most 38 percent opposed. Among Republicans, 27 percent agreed with the support argument regarding “lowering costs” and 21 percent agreed with the support argument “creating",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0277,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"t 49 percent agreed with the support argument, while at most 38 percent opposed. Among Republicans, 27 percent agreed with the support argument regarding “lowering costs” and 21 percent agreed with the support argument “creating jobs;” 66 percent and 70 percent chos",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0278,Data for Progress,https://www.dataforprogress.org/blog/2021/12/7/voters-want-to-pass-the-build-back-better-act-now,2021-12-07,democracy,,tested_message,"osed. Among Republicans, 27 percent agreed with the support argument regarding “lowering costs” and 21 percent agreed with the support argument “creating jobs;” 66 percent and 70 percent chose the opposition to those support arguments, respectively.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Pass the Build Back Better Act Now
DFP_0279,Data for Progress,https://www.dataforprogress.org/blog/2021/10/26/voters-want-build-back-better-passed-with-bold-climate-action,2021-10-26,climate,,tested_message,"year’s midterm elections who supports the Build Back Better plan over a candidate who opposes the legislation. Notably, 86 percent of Democrats and 55 percent of Independents say they are more likely to back a candidate who supports the Build Back Better plan.",,,,,,,online_panel,voters,,dfp;climate,"From: At a Critical Moment for the Build Back Better Act, Voters Want It Passed with Bold Climate Action at its Core"
DFP_0281,Data for Progress,,2021-06-02,democracy,,tested_message,"We find that when presented with arguments for and against including $400 billion for long-term care in the American Jobs Plan, voters support keeping it in the plan by a 22-point margin.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want the American Families and Jobs Plans Passed Together Through Reconciliation
DFP_0282,Data for Progress,,2021-06-02,democracy,,tested_message,"We find that when presented with arguments for and against, likely voters support maintaining this investment by a 28-point margin.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want the American Families and Jobs Plans Passed Together Through Reconciliation
DFP_0283,Data for Progress,,2021-05-07,democracy,,tested_message,"After learning about tactics used by Amazon in response to the unionization effort in Bessemer, Alabama, national voters say they were less likely to buy from the Amazon site by a 33-point margin.",,,,,,,online_panel,voters,,dfp;democracy,"From: When It Comes To an Amazon Union, Voters Side With Workers"
DFP_0284,Data for Progress,,2021-05-07,democracy,,tested_message,Arizona voters say they were less likely to buy from Amazon by a 28-point margin.,,,,,,,online_panel,voters,,dfp;democracy,"From: When It Comes To an Amazon Union, Voters Side With Workers"
DFP_0286,Data for Progress,,2021-03-23,democracy,,tested_message,"We find that by a margin of 13-points, likely voters are more persuaded by the deficit financing argument: “Just like households sometimes take on debt to pay for a new home or education, the federal government should take on new debt to pay for this infrastructure investment.” Voters prefer to finance Build Back Better by taxing the rich, not cuts to social services If the Build Back Better plan does include pay-fors, our polling finds likely voters want this plan to be financed by taxing the wealthiest Americans and corporations.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support the Build Back Better Plan
DFP_0287,Data for Progress,,2021-03-22,democracy,,tested_message,"We found that by a 21-point margin, voters said this would make them less likely to vote for her, including a clear majority of Democrats (43-point margin) and Independents (25-point margin) and a plurality of Republicans (6-point margin).",,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Arizona Voters Want to Raise the Minimum Wage to $15
DFP_0289,Data for Progress,,2021-02-18,democracy,,tested_message,"After receiving these statements, voters agreed with the argument that Amazon should stop its anti-union tactics by a 29-point margin.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters From Both Parties Support Unionization for Amazon Workers
DFP_0291,Data for Progress,,2020-09-17,climate,,tested_message,"For California residents who lived within 5 kilometers of a wildfire, they were 5-6 percentage points more likely to support costly, climate-related ballot measures relative to those who live far away.",,,,,,,online_panel,voters,,dfp;climate,From: Exposure to Wildfires Increases Support for Climate Action
DFP_0292,Data for Progress,,2020-09-02,democracy,,tested_message,"Notably, Republicans are also more likely to support a candidate that refuses fossil fuel money by a 23-point margin.",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Want to Cancel Fossil Fuels&nbsp;
DFP_0298,Data for Progress,,2020-06-09,democracy,,tested_message,"A 39-point and 30-point margin of voters aged 18 to 29 and 30 to 39, respectively, said they’re now less likely to trust the police.",,,,,,,online_panel,voters,,dfp;democracy,"From: Younger Voters Do Not Trust the Police, Support an end to Qualified Immunity"
DFP_0299,Data for Progress,,2020-04-01,democracy,,tested_message,"When voters are presented with arguments both in support of and opposition to additional relief, voters resoundingly, by a 63-point margin, support more relief (75 percent support versus 12 percent oppose).",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Keeping Congress in Session and Additional Stimulus
DFP_0300,Data for Progress,,2020-02-19,general,,tested_message,"Democrats who identify as ideologically moderate are significantly more likely to prefer means testing, and actually prefer it to universal programs by a 41-35 margin.",,,,,,,online_panel,voters,,dfp;general,From: Democrats Support Institutional Reform And Want New Programs To Apply To Everyone
DFP_0302,Data for Progress,,2020-01-17,general,,tested_message,"We found by an overwhelming 77 point margin, Democrats were more likely to back a candidate who supports a Green New Deal.",,,,,,,online_panel,voters,,dfp;general,From: South Carolina Democrats Support The Progressive Agenda&nbsp;
DFP_0303,Data for Progress,,2019-02-21,democracy,,tested_message,"Republicans were slightly more likely to mention Maxine Waters, but only to the tune of 2-3 percent of respondents in total.",,,,,,,online_panel,voters,,dfp;democracy,From: Half of US Voters Do Not Know of Any Republican Women in Office
